ZIP,Num Farms,Num Estabs,Total Emp Bus,Min Share,Black Share,Number of Loans_1,Total Loans Amount_1,Total Employees_1,Number of Loans_2,Total Loans Amount_2,Total Employees_2,Number of Loans_3,Total Loans Amount_3,Total Employees_3
68001,6.0,9.0,15.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68002,121.0,50.0,171.0,0.1002020202020201,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68003,149.0,127.0,276.0,0.0347473886164997,0.0061820507354508,0,0.0,0,0,0.0,0,0,0.0,0
68004,81.0,31.0,112.0,0.0220820189274447,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68005,30.0,463.0,493.0,0.2194061962134251,0.0761187607573149,0,0.0,0,0,0.0,0,0,0.0,0
68007,88.0,225.0,313.0,0.0523220747889022,0.0184710494571773,0,0.0,0,0,0.0,0,0,0.0,0
68008,257.0,430.0,687.0,0.0265458077047587,0.0081741663968921,0,0.0,0,0,0.0,0,0,0.0,0
68010,3.0,12.0,15.0,0.3638525564803805,0.2437574316290131,0,0.0,0,0,0.0,0,0,0.0,0
68014,49.0,6.0,55.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68015,61.0,23.0,84.0,0.0419734904270986,0.0176730486008836,0,0.0,0,0,0.0,0,0,0.0,0
68016,7.0,11.0,18.0,0.0176767676767676,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68017,108.0,36.0,144.0,0.0260532150776052,0.0033259423503325,0,0.0,0,0,0.0,0,0,0.0,0
68018,39.0,12.0,51.0,0.0246045694200351,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68019,68.0,5.0,73.0,0.1323529411764705,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68020,41.0,17.0,58.0,0.0716981132075471,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68022,102.0,730.0,832.0,0.0807352342912089,0.0096527238433374,0,0.0,0,0,0.0,0,0,0.0,0
68023,88.0,81.0,169.0,0.0444352159468438,0.0020764119601328,0,0.0,0,0,0.0,0,0,0.0,0
68025,230.0,808.0,1038.0,0.0687242119161577,0.0122132365076745,0,0.0,0,0,0.0,0,0,0.0,0
68026,19.0,21.0,40.0,,,0,0.0,0,0,0.0,0,0,0.0,0
68028,228.0,510.0,738.0,0.0411946446961895,0.0025443751135881,0,0.0,0,0,0.0,0,0,0.0,0
68029,101.0,14.0,115.0,0.0298342541436463,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68030,30.0,23.0,53.0,0.0332829046898638,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68031,164.0,47.0,211.0,0.0302076777847702,0.0044052863436123,0,0.0,0,0,0.0,0,0,0.0,0
68033,54.0,14.0,68.0,0.0590062111801241,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68034,63.0,23.0,86.0,0.0432276657060518,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68036,44.0,4.0,48.0,0.0790273556231002,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68037,82.0,84.0,166.0,0.0829199149539333,0.0038979447200566,0,0.0,0,0,0.0,0,0,0.0,0
68038,127.0,36.0,163.0,0.085240726124704,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68039,4.0,3.0,7.0,0.9609793420045908,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68040,29.0,9.0,38.0,0.0599520383693045,0.0167865707434052,0,0.0,0,0,0.0,0,0,0.0,0
68041,45.0,26.0,71.0,0.0133587786259542,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68042,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68044,56.0,9.0,65.0,0.2561728395061728,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68045,123.0,65.0,188.0,0.1091460333501768,0.0101061141990904,0,0.0,0,0,0.0,0,0,0.0,0
68046,69.0,693.0,762.0,0.1231996150012031,0.0471967275102265,0,0.0,0,0,0.0,0,0,0.0,0
68047,129.0,66.0,195.0,0.0576923076923077,0.001098901098901,0,0.0,0,0,0.0,0,0,0.0,0
68048,165.0,264.0,429.0,0.0639864968543808,0.0036059536596593,0,0.0,0,0,0.0,0,0,0.0,0
68050,76.0,7.0,83.0,0.0031695721077654,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68055,21.0,0.0,21.0,0.3397683397683397,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68057,144.0,33.0,177.0,0.0566433566433566,0.0055944055944055,0,0.0,0,0,0.0,0,0,0.0,0
68058,4.0,0.0,4.0,0.0203252032520325,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68059,102.0,121.0,223.0,0.018721198156682,0.0048963133640552,0,0.0,0,0,0.0,0,0,0.0,0
68061,124.0,69.0,193.0,0.0093617021276595,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68062,31.0,0.0,31.0,0.0170648464163822,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68063,3.0,7.0,10.0,0.1497975708502024,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68064,80.0,129.0,209.0,0.0176096997690531,0.0034642032332563,0,0.0,0,0,0.0,0,0,0.0,0
68065,178.0,19.0,197.0,0.0444900752908966,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68066,212.0,211.0,423.0,0.0241950493206775,0.0130281034803647,0,0.0,0,0,0.0,0,0,0.0,0
68067,44.0,22.0,66.0,0.777445855115758,0.0014936519790888,0,0.0,0,0,0.0,0,0,0.0,0
68068,6.0,3.0,9.0,0.0161290322580645,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68069,43.0,96.0,139.0,0.0221013260795647,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68070,66.0,18.0,84.0,0.0302325581395348,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68071,43.0,39.0,82.0,0.919588592800374,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68072,0.0,0.0,0.0,0.0217391304347825,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68073,45.0,43.0,88.0,0.0443956043956044,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68101,2.0,7.0,9.0,,,0,0.0,0,0,0.0,0,0,0.0,0
68102,5.0,723.0,728.0,0.2978113899392689,0.1507963790535121,0,0.0,0,0,0.0,0,0,0.0,0
68103,0.0,18.0,18.0,,,0,0.0,0,0,0.0,0,0,0.0,0
68104,24.0,413.0,437.0,0.4653823638976105,0.2443989143739024,0,0.0,0,0,0.0,0,0,0.0,0
68105,1.0,305.0,306.0,0.2358297796730633,0.0482409381663113,0,0.0,0,0,0.0,0,0,0.0,0
68106,7.0,580.0,587.0,0.1825212683681361,0.0494006187161639,0,0.0,0,0,0.0,0,0,0.0,0
68107,3.0,521.0,524.0,0.2893583510237623,0.0758748202424159,0,0.0,0,0,0.0,0,0,0.0,0
68108,0.0,274.0,274.0,0.1880422355235725,0.0345013114533593,0,0.0,0,0,0.0,0,0,0.0,0
68110,2.0,216.0,218.0,0.5885885885885886,0.4321321321321321,0,0.0,0,0,0.0,0,0,0.0,0
68111,2.0,161.0,163.0,0.6742972059389842,0.5272773950622567,0,0.0,0,0,0.0,0,0,0.0,0
68112,12.0,193.0,205.0,0.3479834539813857,0.2473285074112375,0,0.0,0,0,0.0,0,0,0.0,0
68113,0.0,56.0,56.0,0.1579545454545454,0.0602272727272727,0,0.0,0,0,0.0,0,0,0.0,0
68114,27.0,1244.0,1271.0,0.1476931786017549,0.059439569770733,0,0.0,0,0,0.0,0,0,0.0,0
68116,29.0,620.0,649.0,0.1570054344431257,0.0486288962458617,0,0.0,0,0,0.0,0,0,0.0,0
68117,6.0,370.0,376.0,0.2573485302939412,0.0118776244751049,0,0.0,0,0,0.0,0,0,0.0,0
68118,14.0,404.0,418.0,0.0825543535342926,0.0016804957462451,0,0.0,0,0,0.0,0,0,0.0,0
68122,45.0,218.0,263.0,0.4231317995362939,0.2240948813982521,0,0.0,0,0,0.0,0,0,0.0,0
68123,34.0,386.0,420.0,0.2103435560199127,0.0595230778686005,0,0.0,0,0,0.0,0,0,0.0,0
68124,30.0,529.0,559.0,0.1047514808138038,0.043265516353335,0,0.0,0,0,0.0,0,0,0.0,0
68127,24.0,1048.0,1072.0,0.165950836150964,0.0496207621310426,0,0.0,0,0,0.0,0,0,0.0,0
68128,16.0,507.0,523.0,0.1030514476150802,0.0272859820870651,0,0.0,0,0,0.0,0,0,0.0,0
68130,66.0,795.0,861.0,0.1003754574402356,0.0161589278076137,0,0.0,0,0,0.0,0,0,0.0,0
68131,2.0,409.0,411.0,0.3309713610865072,0.1982580454679657,0,0.0,0,0,0.0,0,0,0.0,0
68132,12.0,280.0,292.0,0.1884617903215244,0.0996005500622094,0,0.0,0,0,0.0,0,0,0.0,0
68133,36.0,163.0,199.0,0.1448695652173912,0.0327826086956521,0,0.0,0,0,0.0,0,0,0.0,0
68134,21.0,716.0,737.0,0.2809682164097973,0.2041951781032167,0,0.0,0,0,0.0,0,0,0.0,0
68135,39.0,444.0,483.0,0.1044699785195539,0.0179003716458113,0,0.0,0,0,0.0,0,0,0.0,0
68136,24.0,337.0,361.0,0.0723428249224696,0.009923879334649,0,0.0,0,1,98833.15,25,0,0.0,0
68137,29.0,1233.0,1262.0,0.1421999838592527,0.031999031555161,0,0.0,0,0,0.0,0,0,0.0,0
68138,13.0,503.0,516.0,0.0874608415883498,0.0159173651680636,0,0.0,0,0,0.0,0,0,0.0,0
68139,2.0,4.0,6.0,,,0,0.0,0,0,0.0,0,0,0.0,0
68142,50.0,66.0,116.0,0.1111111111111111,0.0334014996591683,0,0.0,0,0,0.0,0,0,0.0,0
68144,25.0,1349.0,1374.0,0.0824957787247728,0.0340114175444239,0,0.0,0,0,0.0,0,0,0.0,0
68145,3.0,10.0,13.0,,,0,0.0,0,0,0.0,0,0,0.0,0
68147,2.0,126.0,128.0,0.1868276043033324,0.05029301145806,0,0.0,0,0,0.0,0,0,0.0,0
68152,48.0,143.0,191.0,0.241972653249347,0.1736057766169918,0,0.0,0,0,0.0,0,0,0.0,0
68154,35.0,1215.0,1250.0,0.1491305499161443,0.0714979256774649,0,0.0,0,0,0.0,0,0,0.0,0
68157,3.0,61.0,64.0,0.2311480022509847,0.0332020258863252,0,0.0,0,0,0.0,0,0,0.0,0
68164,13.0,608.0,621.0,0.2089685482763357,0.1001579453371789,0,0.0,0,0,0.0,0,0,0.0,0
68175,0.0,4.0,4.0,,,0,0.0,0,0,0.0,0,0,0.0,0
68178,0.0,23.0,23.0,0.1979823455233291,0.0239596469104665,0,0.0,0,0,0.0,0,0,0.0,0
68179,0.0,9.0,9.0,,,0,0.0,0,0,0.0,0,0,0.0,0
68182,0.0,8.0,8.0,,,0,0.0,0,0,0.0,0,0,0.0,0
68183,0.0,4.0,4.0,,,0,0.0,0,0,0.0,0,0,0.0,0
68197,0.0,10.0,10.0,,,0,0.0,0,0,0.0,0,0,0.0,0
68198,0.0,24.0,24.0,,,0,0.0,0,0,0.0,0,0,0.0,0
68301,172.0,56.0,228.0,0.0130057803468207,0.0036127167630057,0,0.0,0,0,0.0,0,0,0.0,0
68303,19.0,0.0,19.0,0.0464396284829721,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68304,24.0,9.0,33.0,0.0200803212851405,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68305,167.0,136.0,303.0,0.0664118490205446,0.002627806975633,0,0.0,0,0,0.0,0,0,0.0,0
68307,56.0,11.0,67.0,0.0078740157480314,0.0039370078740157,0,0.0,0,0,0.0,0,0,0.0,0
68309,2.0,0.0,2.0,0.3628318584070796,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68310,421.0,467.0,888.0,0.0371847841572873,0.0077646388374412,0,0.0,0,0,0.0,0,0,0.0,0
68313,87.0,17.0,104.0,0.1769911504424779,0.0353982300884955,0,0.0,0,0,0.0,0,0,0.0,0
68314,33.0,5.0,38.0,0.006079027355623,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68315,22.0,4.0,26.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68316,29.0,13.0,42.0,0.0588235294117647,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68317,82.0,46.0,128.0,0.0239000543183052,0.0005431830526887,0,0.0,0,0,0.0,0,0,0.0,0
68318,44.0,6.0,50.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68319,35.0,12.0,47.0,0.1744022503516175,0.0478199718706047,0,0.0,0,0,0.0,0,0,0.0,0
68320,29.0,7.0,36.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68321,15.0,6.0,21.0,0.0987654320987654,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68322,45.0,24.0,69.0,0.0288659793814433,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68323,67.0,3.0,70.0,0.1411290322580645,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68324,25.0,0.0,25.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68325,13.0,12.0,25.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68326,34.0,10.0,44.0,0.0262172284644194,0.0262172284644194,0,0.0,0,0,0.0,0,0,0.0,0
68327,21.0,8.0,29.0,0.0252100840336134,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68328,35.0,9.0,44.0,0.0563674321503131,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68329,41.0,12.0,53.0,0.0171428571428571,0.0076190476190476,0,0.0,0,0,0.0,0,0,0.0,0
68330,7.0,9.0,16.0,,,0,0.0,0,0,0.0,0,0,0.0,0
68331,88.0,26.0,114.0,0.0674904942965779,0.0019011406844106,0,0.0,0,0,0.0,0,0,0.0,0
68332,27.0,0.0,27.0,0.0198019801980198,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68333,180.0,191.0,371.0,0.1646920821114369,0.0177126099706744,0,0.0,0,0,0.0,0,0,0.0,0
68335,55.0,20.0,75.0,0.0959860383944153,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68336,59.0,12.0,71.0,0.0211019929660023,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68337,48.0,9.0,57.0,0.0030959752321981,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68338,38.0,7.0,45.0,0.0875,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68339,128.0,34.0,162.0,0.0253292806484295,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68340,56.0,37.0,93.0,0.0298342541436463,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68341,111.0,17.0,128.0,0.0111788617886179,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68342,88.0,18.0,106.0,0.0167682926829267,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68343,121.0,19.0,140.0,0.0180288461538461,0.0024038461538461,0,0.0,0,0,0.0,0,0,0.0,0
68344,42.0,10.0,52.0,0.0196936542669584,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68345,33.0,8.0,41.0,0.0416666666666666,0.0231481481481481,0,0.0,0,0,0.0,0,0,0.0,0
68346,56.0,8.0,64.0,0.0815602836879432,0.00177304964539,0,0.0,0,0,0.0,0,0,0.0,0
68347,44.0,49.0,93.0,0.0273868391023203,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68348,41.0,7.0,48.0,0.0393013100436681,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68349,79.0,30.0,109.0,0.0075187969924812,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68350,16.0,4.0,20.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68351,58.0,17.0,75.0,0.0012004801920768,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68352,249.0,156.0,405.0,0.0404489623041084,0.0108005082592121,0,0.0,0,0,0.0,0,0,0.0,0
68354,64.0,22.0,86.0,0.0171717171717171,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68355,221.0,177.0,398.0,0.0863383474139707,0.0041211621677313,0,0.0,0,0,0.0,0,0,0.0,0
68357,58.0,15.0,73.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68358,129.0,43.0,172.0,0.060880829015544,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68359,98.0,49.0,147.0,0.0467349551856594,0.028169014084507,0,0.0,0,0,0.0,0,0,0.0,0
68360,53.0,9.0,62.0,0.0418410041841004,0.00418410041841,0,0.0,0,0,0.0,0,0,0.0,0
68361,110.0,117.0,227.0,0.0675124603534209,0.0027186225645672,0,0.0,0,0,0.0,0,0,0.0,0
68362,1.0,0.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68364,2.0,6.0,8.0,0.0202702702702702,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68365,28.0,6.0,34.0,0.0333333333333333,0.0111111111111111,0,0.0,0,0,0.0,0,0,0.0,0
68366,61.0,37.0,98.0,0.0123734533183351,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68367,50.0,13.0,63.0,0.0136986301369863,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68368,60.0,15.0,75.0,0.0125448028673834,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68370,125.0,89.0,214.0,0.0464625131995776,0.0100316789862724,0,0.0,0,0,0.0,0,0,0.0,0
68371,120.0,63.0,183.0,0.1133040935672514,0.0087719298245614,0,0.0,0,0,0.0,0,0,0.0,0
68372,108.0,72.0,180.0,0.0157776108189331,0.0025043826696719,0,0.0,0,0,0.0,0,0,0.0,0
68375,6.0,0.0,6.0,0.032,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68376,161.0,29.0,190.0,0.044876088412592,0.0368385800401875,0,0.0,0,0,0.0,0,0,0.0,0
68377,56.0,7.0,63.0,0.0148883374689826,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68378,89.0,19.0,108.0,0.0124223602484472,0.0046583850931677,0,0.0,0,0,0.0,0,0,0.0,0
68379,3.0,0.0,3.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68380,8.0,0.0,8.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68381,32.0,0.0,32.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68382,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68401,32.0,18.0,50.0,0.0742407199100112,0.0179977502812148,0,0.0,0,0,0.0,0,0,0.0,0
68402,80.0,30.0,110.0,0.0078354554358471,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68403,3.0,5.0,8.0,0.0105820105820105,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68404,94.0,26.0,120.0,0.0522167487684729,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68405,178.0,116.0,294.0,0.0504050405040503,0.0048004800480048,0,0.0,0,0,0.0,0,0,0.0,0
68406,64.0,10.0,74.0,0.0042918454935622,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68407,86.0,13.0,99.0,0.0047961630695443,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68409,33.0,19.0,52.0,0.0300957592339261,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68410,171.0,273.0,444.0,0.1006734391051249,0.0103869421298938,0,0.0,0,0,0.0,0,0,0.0,0
68413,35.0,11.0,46.0,0.1123188405797102,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68414,13.0,0.0,13.0,0.1350210970464135,0.0675105485232067,0,0.0,0,0,0.0,0,0,0.0,0
68415,69.0,14.0,83.0,0.0301587301587301,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68416,21.0,4.0,25.0,0.0092592592592593,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68417,25.0,6.0,31.0,0.0084269662921347,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68418,71.0,30.0,101.0,0.0964601769911503,0.0141592920353982,0,0.0,0,0,0.0,0,0,0.0,0
68419,7.0,4.0,11.0,0.0887096774193548,0.0282258064516129,0,0.0,0,0,0.0,0,0,0.0,0
68420,112.0,38.0,150.0,0.0339233038348082,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68421,29.0,7.0,36.0,0.1072961373390557,0.0660944206008583,0,0.0,0,0,0.0,0,0,0.0,0
68422,73.0,24.0,97.0,0.0277227722772277,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68423,129.0,17.0,146.0,0.0009541984732824,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68424,73.0,20.0,93.0,0.0193236714975845,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68428,131.0,43.0,174.0,0.0152505446623093,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68429,8.0,4.0,12.0,,,0,0.0,0,0,0.0,0,0,0.0,0
68430,91.0,78.0,169.0,0.0256574727389352,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68431,41.0,13.0,54.0,0.1194690265486725,0.0176991150442477,0,0.0,0,0,0.0,0,0,0.0,0
68433,28.0,3.0,31.0,0.0444444444444444,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68434,259.0,240.0,499.0,0.0338885697874784,0.0065479609419873,0,0.0,0,0,0.0,0,0,0.0,0
68436,49.0,23.0,72.0,0.0602910602910602,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68437,19.0,4.0,23.0,0.0194552529182879,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68438,1.0,6.0,7.0,0.0273972602739726,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68439,35.0,7.0,42.0,0.0156657963446474,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68440,10.0,0.0,10.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68441,44.0,8.0,52.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68442,33.0,9.0,42.0,0.0491071428571429,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68443,122.0,22.0,144.0,0.0172972972972973,0.0043243243243243,0,0.0,0,0,0.0,0,0,0.0,0
68444,12.0,5.0,17.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68445,21.0,0.0,21.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68446,159.0,83.0,242.0,0.0129356809198706,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68447,65.0,8.0,73.0,0.0036496350364964,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68448,26.0,8.0,34.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68450,157.0,69.0,226.0,0.2466463414634147,0.0801829268292683,0,0.0,0,0,0.0,0,0,0.0,0
68452,16.0,0.0,16.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68453,44.0,0.0,44.0,0.0844594594594594,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68454,56.0,10.0,66.0,0.003875968992248,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68455,29.0,11.0,40.0,0.0332717190388169,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68456,46.0,31.0,77.0,0.0224382946896035,0.006731488406881,0,0.0,0,0,0.0,0,0,0.0,0
68457,35.0,6.0,41.0,0.025287356321839,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68458,25.0,5.0,30.0,0.0123456790123457,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68460,89.0,27.0,116.0,0.006269592476489,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68461,75.0,23.0,98.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68462,98.0,147.0,245.0,0.0150307447050785,0.0011386927806877,0,0.0,0,0,0.0,0,0,0.0,0
68463,38.0,45.0,83.0,0.0170749814402375,0.005939123979213,0,0.0,0,0,0.0,0,0,0.0,0
68464,70.0,6.0,76.0,0.0122699386503067,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68465,127.0,47.0,174.0,0.1235074626865672,0.0033582089552238,0,0.0,0,0,0.0,0,0,0.0,0
68466,89.0,40.0,129.0,0.0349040139616055,0.0029086678301337,0,0.0,0,0,0.0,0,0,0.0,0
68467,196.0,376.0,572.0,0.062139514637066,0.0154532593318097,0,0.0,0,0,0.0,0,0,0.0,0
68501,23.0,54.0,77.0,,,0,0.0,0,0,0.0,0,0,0.0,0
68502,56.0,587.0,643.0,0.1856962253928119,0.0592378544338089,0,0.0,0,0,0.0,0,0,0.0,0
68503,12.0,223.0,235.0,0.340562301149276,0.1020712940718135,0,0.0,0,0,0.0,0,0,0.0,0
68504,16.0,539.0,555.0,0.1882436934792956,0.0498572108519752,0,0.0,0,0,0.0,0,0,0.0,0
68505,34.0,427.0,461.0,0.1277301797996862,0.0260649209605406,0,0.0,0,0,0.0,0,0,0.0,0
68506,86.0,833.0,919.0,0.0976527822165406,0.0185362735698306,0,0.0,0,0,0.0,0,0,0.0,0
68507,46.0,360.0,406.0,0.0826349639446502,0.01201844994478,0,0.0,0,0,0.0,0,0,0.0,0
68508,18.0,866.0,884.0,0.1895949720670391,0.0485917132216014,0,0.0,0,0,0.0,0,0,0.0,0
68509,0.0,15.0,15.0,,,0,0.0,0,0,0.0,0,0,0.0,0
68510,44.0,791.0,835.0,0.1591450085013359,0.0637357299004129,0,0.0,0,0,0.0,0,0,0.0,0
68512,92.0,529.0,621.0,0.1741726618705036,0.0348920863309352,0,0.0,0,0,0.0,0,0,0.0,0
68514,14.0,15.0,29.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68516,197.0,1356.0,1553.0,0.1117831252948998,0.0259511860335435,0,0.0,0,0,0.0,0,0,0.0,0
68517,34.0,33.0,67.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68520,27.0,55.0,82.0,0.0180611868779948,0.0058975304091411,0,0.0,0,0,0.0,0,0,0.0,0
68521,54.0,660.0,714.0,0.1814964331139744,0.0449040535309406,0,0.0,0,0,0.0,0,0,0.0,0
68522,35.0,228.0,263.0,0.2370419523704194,0.0901717909017179,0,0.0,0,0,0.0,0,0,0.0,0
68523,40.0,54.0,94.0,0.0951417004048582,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68524,62.0,85.0,147.0,0.1403993855606758,0.0241167434715821,0,0.0,0,0,0.0,0,0,0.0,0
68526,50.0,204.0,254.0,0.0922337170333673,0.0170479382194375,0,0.0,0,0,0.0,0,0,0.0,0
68527,50.0,38.0,88.0,0.1408450704225352,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68528,34.0,182.0,216.0,0.1397830650804759,0.0232680195941217,0,0.0,0,0,0.0,0,0,0.0,0
68529,1.0,8.0,9.0,,,0,0.0,0,0,0.0,0,0,0.0,0
68531,14.0,0.0,14.0,0.0133868808567604,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68532,27.0,11.0,38.0,0.1392649903288201,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68542,3.0,16.0,19.0,,,0,0.0,0,0,0.0,0,0,0.0,0
68583,13.0,6.0,19.0,,,0,0.0,0,0,0.0,0,0,0.0,0
68588,0.0,18.0,18.0,,,0,0.0,0,0,0.0,0,0,0.0,0
68601,450.0,872.0,1322.0,0.1064568788857629,0.0062172206592337,0,0.0,0,0,0.0,0,0,0.0,0
68602,21.0,29.0,50.0,,,0,0.0,0,0,0.0,0,0,0.0,0
68620,227.0,139.0,366.0,0.0094948727687048,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68621,36.0,4.0,40.0,0.0702179176755447,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68622,45.0,11.0,56.0,0.0082987551867219,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68623,42.0,5.0,47.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
68624,92.0,15.0,107.0,0.0082901554404145,0.0,0,0.0,0,0,0.0,0,0,0.0,0
